longitude,latitude,time,t2m,skt,tp
102.4,23.4,2011/1/13 23:00,283.6066902,282.869391,0.000395716
102.4,23.4,2011/1/14 0:00,283.7100302,282.9952458,0.000412675
102.4,23.4,2011/1/14 1:00,284.4438939,283.7118061,2.83E-05
102.4,23.4,2011/1/14 2:00,285.7948023,285.6869142,6.22E-05
102.4,23.4,2011/1/14 3:00,286.7982487,286.9312526,9.61E-05
102.4,23.4,2011/1/14 4:00,288.0248495,289.1052924,0.000124368
102.4,23.4,2011/1/14 5:00,289.2379712,290.7941824,0.000299614
102.4,23.4,2011/1/14 6:00,289.5569773,290.5688617,0.000373104
102.4,23.4,2011/1/14 7:00,289.8894625,291.141298,0.000440941
102.4,23.4,2011/1/14 8:00,290.1066263,290.9809347,0.000486165
102.4,23.4,2011/1/14 9:00,290.2983295,291.5432213,0.000525737
102.4,23.4,2011/1/14 10:00,289.6887732,289.8056134,0.000525737
102.4,23.4,2011/1/14 11:00,288.6344057,287.8954626,0.000525737
102.4,23.4,2011/1/14 12:00,288.1147104,285.3519781,0.000525737
102.4,23.4,2011/1/14 13:00,287.2745113,282.7191772,0.000525737
102.4,23.4,2011/1/14 14:00,286.2530927,281.2759071,0.000525737
102.4,23.4,2011/1/14 15:00,285.4892754,280.9206718,0.000537043
102.4,23.4,2011/1/14 16:00,284.8782215,280.6933212,0.000548349
102.4,23.4,2011/1/14 17:00,284.2866374,280.3685347,0.000565309
102.4,23.4,2011/1/14 18:00,283.6845696,280.0417183,0.000587921
102.4,23.4,2011/1/14 19:00,283.8777705,279.9706712,0.000638799
102.4,23.4,2011/1/14 20:00,283.5917134,280.626334,0.000729248
102.4,23.4,2011/1/14 21:00,282.8967893,281.1378728,0.00082535
102.4,23.4,2011/1/14 22:00,282.8833102,281.9356297,0.00106278
102.4,23.4,2011/1/14 23:00,282.2887308,281.9518691,0.001170189
102.4,23.4,2011/1/15 0:00,281.2867821,281.0587061,0.001232373
102.4,23.4,2011/1/15 1:00,278.7332358,279.1972733,5.09E-05
102.4,23.4,2011/1/15 2:00,278.3243689,278.8481278,7.91E-05
102.4,23.4,2011/1/15 3:00,278.1626193,279.1059271,8.48E-05
102.4,23.4,2011/1/15 4:00,278.3857738,279.7473805,9.04E-05
102.4,23.4,2011/1/15 5:00,279.1450981,281.2150096,9.04E-05
102.4,23.4,2011/1/15 6:00,280.1350653,283.3667204,0.000101756
102.4,23.4,2011/1/15 7:00,281.1669676,284.1360585,0.000186552
102.4,23.4,2011/1/15 8:00,281.4590155,283.399199,0.000192205
102.4,23.4,2011/1/15 9:00,281.6896584,283.1657587,0.000192205
102.4,23.4,2011/1/15 10:00,281.6896584,282.5750532,0.000209164
102.4,23.4,2011/1/15 11:00,281.5982998,281.6778304,0.000209164
102.4,23.4,2011/1/15 12:00,281.3421963,281.0526163,0.000209164
102.4,23.4,2011/1/15 13:00,281.0381671,280.6669323,0.000209164
102.4,23.4,2011/1/15 14:00,280.9078688,280.4740903,0.000209164
102.4,23.4,2011/1/15 15:00,280.9812552,280.675052,0.00022047
102.4,23.4,2011/1/15 16:00,280.7281471,280.4700305,0.000231776
102.4,23.4,2011/1/15 17:00,280.5334485,280.4314621,0.000248736
102.4,23.4,2011/1/15 18:00,280.2908242,280.2223808,0.000260042
102.4,23.4,2011/1/15 19:00,280.33875,280.2710987,0.000277001
102.4,23.4,2011/1/15 20:00,280.2084517,280.3766544,0.000373104
102.4,23.4,2011/1/15 21:00,280.0496975,280.1736628,0.000486165
102.4,23.4,2011/1/15 22:00,279.9029248,279.9199233,0.000587921
102.4,23.4,2011/1/15 23:00,279.8010825,279.7859489,0.000746207
