longitude,latitude,time,t2m,skt,tp
102.9,30,2011/1/14 23:00,272.2497742,268.5422451,0.001407618
102.9,30,2011/1/15 0:00,272.0685548,267.9353003,0.001458496
102.9,30,2011/1/15 1:00,271.9442473,267.4846589,6.22E-05
102.9,30,2011/1/15 2:00,272.1958577,270.4280369,0.000152633
102.9,30,2011/1/15 3:00,272.2452812,273.8931032,0.00023743
102.9,30,2011/1/15 4:00,274.1009081,276.044814,0.00038441
102.9,30,2011/1/15 5:00,274.2671507,275.876331,0.00053139
102.9,30,2011/1/15 6:00,274.4543608,276.0163952,0.000689676
102.9,30,2011/1/15 7:00,274.7314318,276.0712029,0.000791432
102.9,30,2011/1/15 8:00,274.6280918,275.8702412,0.000887534
102.9,30,2011/1/15 9:00,274.1428432,275.0542151,0.000961024
102.9,30,2011/1/15 10:00,273.5138171,274.092035,0.001028862
102.9,30,2011/1/15 11:00,273.368542,272.2772902,0.001085392
102.9,30,2011/1/15 12:00,273.1304107,271.0857296,0.001141923
102.9,30,2011/1/15 13:00,272.7844464,269.244596,0.001187148
102.9,30,2011/1/15 14:00,272.5882502,268.3088048,0.001221066
102.9,30,2011/1/15 15:00,272.4819148,267.9535695,0.00128325
102.9,30,2011/1/15 16:00,272.2827232,267.5374368,0.001345434
102.9,30,2011/1/15 17:00,271.8933261,265.9074143,0.001385006
102.9,30,2011/1/15 18:00,271.7360696,265.3227986,0.001413271
102.9,30,2011/1/15 19:00,271.8618748,264.8620077,0.001441537
102.9,30,2011/1/15 20:00,271.8004699,264.4499348,0.001464149
102.9,30,2011/1/15 21:00,271.8259305,264.9736531,0.001492414
102.9,30,2011/1/15 22:00,271.7615302,265.0974779,0.001526333
102.9,30,2011/1/15 23:00,271.6387203,265.0325206,0.001565905
102.9,30,2011/1/16 0:00,271.532385,265.0792087,0.001599823
102.9,30,2011/1/16 1:00,271.4365334,265.9865811,5.09E-05
102.9,30,2011/1/16 2:00,271.9577264,269.6323099,0.000130021
102.9,30,2011/1/16 3:00,271.9517357,272.6020767,0.000243083
102.9,30,2011/1/16 4:00,273.265202,274.8065653,0.000361797
102.9,30,2011/1/16 5:00,273.2711927,274.5284669,0.000491818
102.9,30,2011/1/16 6:00,273.2067925,274.2442787,0.000638799
102.9,30,2011/1/16 7:00,273.3400861,274.3924625,0.000780126
102.9,30,2011/1/16 8:00,273.1319084,273.753039,0.000904494
102.9,30,2011/1/16 9:00,273.0046055,273.4059234,0.001051474
102.9,30,2011/1/16 10:00,272.1748902,272.4092347,0.001198454
102.9,30,2011/1/16 11:00,271.6941345,271.1425673,0.001339781
102.9,30,2011/1/16 12:00,272.2692441,269.9794255,0.001509374
102.9,30,2011/1/16 13:00,272.1119876,269.1349805,0.001673313
102.9,30,2011/1/16 14:00,272.1404435,268.8832709,0.001842906
102.9,30,2011/1/16 15:00,272.0730478,268.7350871,0.002012498
102.9,30,2011/1/16 16:00,271.9352612,268.2052791,0.002170785
102.9,30,2011/1/16 17:00,271.8633725,267.9515396,0.002340377
102.9,30,2011/1/16 18:00,271.851391,268.1504713,0.002498664
102.9,30,2011/1/16 19:00,271.8993168,268.0043174,0.002634338
102.9,30,2011/1/16 20:00,271.8723586,267.387223,0.002753053
102.9,30,2011/1/16 21:00,271.8858377,267.2248297,0.002860461
102.9,30,2011/1/16 22:00,271.7750093,266.5711968,0.002956564
102.9,30,2011/1/16 23:00,271.8648702,266.6605131,0.003035707
102.9,30,2011/1/17 0:00,271.9008145,266.5691669,0.003092238
102.9,30,2011/1/17 1:00,272.2078391,267.7059198,7.35E-05
102.9,30,2011/1/17 2:00,272.6316829,269.3460918,0.000158286
102.9,30,2011/1/17 3:00,273.5168124,273.3166071,0.00022047
102.9,30,2011/1/17 4:00,274.4947982,275.7768651,0.000299614
102.9,30,2011/1/17 5:00,274.7943344,275.4865871,0.000373104
102.9,30,2011/1/17 6:00,274.8587347,275.3993008,0.000429634
102.9,30,2011/1/17 7:00,274.7434133,275.2084887,0.000508778
102.9,30,2011/1/17 8:00,274.1832805,274.5609455,0.000616186
102.9,30,2011/1/17 9:00,273.4763751,273.7144706,0.000785779
102.9,30,2011/1/17 10:00,272.5103707,272.6710939,0.000921453
102.9,30,2011/1/17 11:00,272.6960832,271.1588066,0.001068433
102.9,30,2011/1/17 12:00,272.4609473,270.1215196,0.001181495
